iteration,chain,λ,μ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
744,1,0.16678060655131652,0.23983923573015464,-29360.472322620262,3.0,1.0,0.9868894837343807,-29360.472322620262,29360.751624505887,-0.009542105184664251,0.04012593349034432,2.0,0.0,1.2877340339628276,1.2877340339628276
745,1,0.1624650673185942,0.23599575138904194,-29361.86032633158,3.0,1.0,0.6213305202600706,-29361.86032633158,29362.714511116865,0.6358558604879363,0.934458272982738,2.0,0.0,1.2877340339628276,1.2877340339628276
746,1,0.1624650673185942,0.23599575138904194,-29361.86032633158,1.0,1.0,0.0316224756698618,-29361.86032633158,29366.130609519212,0.0,3.453887155836128,1.0,0.0,1.2877340339628276,1.2877340339628276
747,1,0.17062486156755313,0.2509894512234758,-29362.64237151086,3.0,1.0,0.9161785095977467,-29362.64237151086,29363.014924079842,0.25458864641404944,-0.26130517012279597,2.0,0.0,1.2877340339628276,1.2877340339628276
748,1,0.1692150994354991,0.25070880161763964,-29361.991033309805,1.0,1.0,1.0,-29361.991033309805,29363.19620453705,-0.2281960635264113,-0.2281960635264113,1.0,0.0,1.2877340339628276,1.2877340339628276
749,1,0.1692150994354991,0.25070880161763964,-29361.991033309805,3.0,1.0,0.454372417218994,-29361.991033309805,29364.0167495263,0.0,1.924495283910801,2.0,0.0,1.2877340339628276,1.2877340339628276
750,1,0.1649444257450122,0.24466160993006017,-29360.228547951385,3.0,1.0,0.9811823218708323,-29360.228547951385,29361.380391137016,-0.8153434599771572,-0.8153434599771572,1.0,0.0,1.2877340339628276,1.2877340339628276
751,1,0.16852275217042387,0.23620796871640204,-29361.63058529577,3.0,1.0,0.642938913832061,-29361.63058529577,29361.788685859752,0.6434651043418853,0.694422010848939,2.0,0.0,1.2877340339628276,1.2877340339628276
752,1,0.1667036532472747,0.24135893855334697,-29360.287232818428,1.0,1.0,1.0,-29360.287232818428,29361.05972835997,-0.6145556260489684,-0.6145556260489684,1.0,0.0,1.2877340339628276,1.2877340339628276
753,1,0.16066216384713874,0.24224017381746715,-29361.37442405109,3.0,1.0,0.7360914760454215,-29361.37442405109,29361.799535405127,0.32157946672305115,0.4704089610640949,1.0,0.0,1.2877340339628276,1.2877340339628276
754,1,0.15996030902618308,0.24549282095413608,-29361.801858446688,1.0,1.0,0.8767085011298889,-29361.801858446688,29362.088962759164,0.13158072369697038,0.13158072369697038,1.0,0.0,1.2877340339628276,1.2877340339628276
755,1,0.1604696314993258,0.2517033199339406,-29362.93977327192,1.0,1.0,0.5174157441234284,-29362.93977327192,29363.503343534365,0.6589085803861963,0.6589085803861963,1.0,0.0,1.2877340339628276,1.2877340339628276
756,1,0.16519067866688766,0.24249563021667012,-29360.183463615893,3.0,1.0,1.0,-29360.183463615893,29361.920480044984,-1.1437073525776214,-1.1437073525776214,2.0,0.0,1.2877340339628276,1.2877340339628276
757,1,0.16579562034055667,0.23983580792836506,-29360.419637373932,3.0,1.0,0.9212275114531444,-29360.419637373932,29360.4420737326,0.12416840335572488,0.12592471059178934,2.0,0.0,1.2877340339628276,1.2877340339628276
758,1,0.1679157418806628,0.24584599495589218,-29360.554234129966,3.0,1.0,0.8005141955716223,-29360.554234129966,29361.109743975856,0.011742319249606226,0.38513698846509214,2.0,0.0,1.2877340339628276,1.2877340339628276
759,1,0.17030858448600625,0.2423083554013905,-29361.16330175193,3.0,1.0,0.8886299717738559,-29361.16330175193,29361.24787003807,0.1507797776212101,0.21585413614229765,1.0,0.0,1.2877340339628276,1.2877340339628276
760,1,0.1697463267526641,0.24361640366083787,-29360.931872020243,3.0,1.0,0.5875172946708636,-29360.931872020243,29364.640559408628,-0.0663558709602512,1.604487325224909,2.0,0.0,1.2877340339628276,1.2877340339628276
761,1,0.1697463267526641,0.24361640366083787,-29360.931872020243,1.0,1.0,0.6352697243194277,-29360.931872020243,29361.72276870052,0.0,0.4537056075678265,1.0,0.0,1.2877340339628276,1.2877340339628276
762,1,0.16668540251720362,0.24203403738971924,-29360.240086528655,3.0,1.0,1.0,-29360.240086528655,29360.751227924473,-0.2050658030420891,-0.2050658030420891,1.0,0.0,1.2877340339628276,1.2877340339628276
763,1,0.16454237572963176,0.2442782987501147,-29360.241771762318,3.0,1.0,0.9949733169402739,-29360.241771762318,29360.27671326425,-0.0014423097964026965,0.013776560936094029,2.0,0.0,1.2877340339628276,1.2877340339628276
764,1,0.16927108044912123,0.2447536680565162,-29360.818123601617,3.0,1.0,0.6193694793666903,-29360.818123601617,29362.9185641555,0.16203203544500866,0.9639343868475407,2.0,0.0,1.2877340339628276,1.2877340339628276
765,1,0.1686273276323486,0.24442224436911425,-29360.60235252608,1.0,1.0,1.0,-29360.60235252608,29360.859125058065,-0.07150387599904207,-0.07150387599904207,1.0,0.0,1.2877340339628276,1.2877340339628276
766,1,0.1648571747094947,0.24480152468525057,-29360.243691572585,3.0,1.0,0.9699999701146892,-29360.243691572585,29360.67867642884,-0.10414408182623447,-0.10414408182623447,2.0,0.0,1.2877340339628276,1.2877340339628276
767,1,0.16338811978558915,0.2450789597081478,-29360.472768560056,3.0,1.0,0.9599385321985213,-29360.472768560056,29360.50026449236,0.07074881315929815,0.07074881315929815,2.0,0.0,1.2877340339628276,1.2877340339628276
768,1,0.16703770893741113,0.24178579891658455,-29360.29296281787,3.0,1.0,0.8920423786360573,-29360.29296281787,29360.622587162023,-0.05576725338687538,0.21202747718780302,2.0,0.0,1.2877340339628276,1.2877340339628276
769,1,0.16083623813669276,0.24059039753930717,-29361.4374507253,3.0,1.0,0.643648067315187,-29361.4374507253,29361.90840134228,0.3819971058765077,0.5706301041609549,2.0,0.0,1.2877340339628276,1.2877340339628276
770,1,0.16083623813669276,0.24059039753930717,-29361.4374507253,3.0,1.0,0.3445068528984136,-29361.4374507253,29364.732521505146,0.0,1.6608498716086615,2.0,0.0,1.2877340339628276,1.2877340339628276
771,1,0.164026981828051,0.24136789845067083,-29360.366970894218,3.0,1.0,1.0,-29360.366970894218,29361.150667302478,-0.33979578075013706,-0.33979578075013706,1.0,0.0,1.2877340339628276,1.2877340339628276
772,1,0.17059499291724853,0.24516638230010496,-29361.368372276793,3.0,1.0,0.6949701306751551,-29361.368372276793,29361.697633487012,0.3000874803510669,0.4917784020435647,2.0,0.0,1.2877340339628276,1.2877340339628276
773,1,0.17292592409209906,0.24603031686822077,-29362.748826859297,3.0,1.0,0.8782717908635952,-29362.748826859297,29362.97933013909,0.4544210741914867,0.4544210741914867,2.0,0.0,1.2877340339628276,1.2877340339628276
774,1,0.17031149307480878,0.24612395973995263,-29361.3517070962,1.0,1.0,1.0,-29361.3517070962,29362.55746508515,-0.4346006685118482,-0.4346006685118482,1.0,0.0,1.2877340339628276,1.2877340339628276
775,1,0.1670689554098424,0.24665206246903912,-29360.51664310249,3.0,1.0,1.0,-29360.51664310249,29361.258591493686,-0.24237957332661608,-0.24237957332661608,1.0,0.0,1.2877340339628276,1.2877340339628276
776,1,0.16484669010876202,0.2462833237257709,-29360.393632544747,3.0,1.0,0.9807936153304029,-29360.393632544747,29360.646320699434,-0.05334328849130543,-0.07235617030164576,1.0,0.0,1.2877340339628276,1.2877340339628276
777,1,0.17062203138855755,0.23899324419634665,-29361.66369296549,7.0,1.0,0.5243355704269169,-29361.66369296549,29362.741087894254,0.4294547240569955,1.0350959806492028,2.0,0.0,1.2877340339628276,1.2877340339628276
778,1,0.1659108510704414,0.2470993980167278,-29360.494002254403,3.0,1.0,0.964492775724819,-29360.494002254403,29362.17184332661,-0.3442437396006426,-0.40208499840809964,2.0,0.0,1.2877340339628276,1.2877340339628276
779,1,0.16838976971150765,0.2387756954464553,-29360.935570999307,3.0,1.0,0.863209339653241,-29360.935570999307,29361.393871865926,0.1532549818039115,0.24372049593876,2.0,0.0,1.2877340339628276,1.2877340339628276
780,1,0.1616651411634089,0.23689640075571858,-29361.857351325405,3.0,1.0,0.7730434514130877,-29361.857351325405,29362.207122449632,0.39951678122088197,0.43311437229203875,2.0,0.0,1.2877340339628276,1.2877340339628276
781,1,0.1616651411634089,0.23689640075571858,-29361.857351325405,3.0,1.0,0.39765976412441284,-29361.857351325405,29364.97411089788,0.0,2.124776099317387,1.0,0.0,1.2877340339628276,1.2877340339628276
782,1,0.16899580424813754,0.24055873385663898,-29360.82134727583,3.0,1.0,1.0,-29360.82134727583,29361.423918048054,-0.4908713880176947,-0.6858163555589272,2.0,0.0,1.2877340339628276,1.2877340339628276
783,1,0.16899580424813754,0.24055873385663898,-29360.82134727583,1.0,1.0,0.5761947579929683,-29360.82134727583,29362.184830494894,0.0,0.5513095539208734,1.0,0.0,1.2877340339628276,1.2877340339628276
784,1,0.1647786346364818,0.24605351096439146,-29360.36936637665,3.0,1.0,0.9762228767240589,-29360.36936637665,29360.97428486365,-0.13008344116678927,-0.13008344116678927,2.0,0.0,1.2877340339628276,1.2877340339628276
785,1,0.16461820699498406,0.24103273563022556,-29360.322368396715,3.0,1.0,0.6905702500322254,-29360.322368396715,29361.078765924787,-0.01410234697686974,0.6291577204501664,2.0,0.0,1.2877340339628276,1.2877340339628276
786,1,0.16569480949343662,0.23575534817219937,-29361.428773310217,3.0,1.0,0.694256933518839,-29361.428773310217,29361.649382639334,0.5759590943489457,0.6185030468623154,2.0,0.0,1.2877340339628276,1.2877340339628276
787,1,0.16446970855185108,0.2508770133735667,-29361.487241449875,5.0,1.0,0.8545928242365936,-29361.487241449875,29362.592996387353,-0.026150083198444918,0.41689155891072005,2.0,0.0,1.2877340339628276,1.2877340339628276
788,1,0.161646343376205,0.2366562333788906,-29361.936863905474,3.0,1.0,0.7432643107474548,-29361.936863905474,29363.48971315519,0.11919300197405391,0.58187192188052,2.0,0.0,1.2877340339628276,1.2877340339628276
789,1,0.161646343376205,0.2366562333788906,-29361.936863905474,3.0,1.0,0.4801314516282915,-29361.936863905474,29364.35768303697,0.0,1.8246986748599738,1.0,0.0,1.2877340339628276,1.2877340339628276
790,1,0.16784211926027406,0.2401831002451297,-29360.580643066307,3.0,1.0,0.9303303483809895,-29360.580643066307,29361.96950361792,-0.5984280165066593,-0.6483276633116475,2.0,0.0,1.2877340339628276,1.2877340339628276
791,1,0.16779421658701205,0.2457622327195519,-29360.519608428764,3.0,1.0,0.8585330246906383,-29360.519608428764,29361.44799761059,-0.02568110447828076,0.34553453545595403,2.0,0.0,1.2877340339628276,1.2877340339628276
792,1,0.16489226784444416,0.255813433374542,-29363.57506584693,3.0,1.0,0.45509949665207056,-29363.57506584693,29363.945045439945,1.6769787865123362,1.7239480086718686,1.0,0.0,1.2877340339628276,1.2877340339628276
793,1,0.16783809751860704,0.253236214417095,-29362.570768839458,3.0,1.0,0.8779643302627802,-29362.570768839458,29364.45367335894,-0.5856380976802029,-0.5856380976802029,2.0,0.0,1.2877340339628276,1.2877340339628276
794,1,0.16822092858090779,0.24779035799690352,-29360.9341004013,1.0,1.0,1.0,-29360.9341004013,29362.079350401134,-0.9017510533085442,-0.9017510533085442,1.0,0.0,1.2877340339628276,1.2877340339628276
795,1,0.1648579650418679,0.24303996675021305,-29360.191693286633,3.0,1.0,0.9868003719974276,-29360.191693286633,29360.724936369934,-0.3320802707276016,-0.3320802707276016,2.0,0.0,1.2877340339628276,1.2877340339628276
796,1,0.1648579650418679,0.24303996675021305,-29360.191693286633,3.0,1.0,0.5623907686354129,-29360.191693286633,29361.195928492278,0.0,1.0622564593759307,1.0,0.0,1.2877340339628276,1.2877340339628276
797,1,0.16395133402845175,0.2400456689632241,-29360.53199683186,3.0,1.0,0.9098393367367378,-29360.53199683186,29360.534136153816,0.15531070186261786,0.15531070186261786,2.0,0.0,1.2877340339628276,1.2877340339628276
798,1,0.1685182801810403,0.24233704227293237,-29360.551997670696,3.0,1.0,0.9565435754485135,-29360.551997670696,29361.065282553478,-0.04919863420218462,0.11525373982294695,2.0,0.0,1.2877340339628276,1.2877340339628276
799,1,0.16783446595923335,0.23703776655868625,-29361.22928498773,3.0,1.0,0.7762021479218278,-29361.22928498773,29361.384778369287,0.3791239036836487,0.43983042383842985,1.0,0.0,1.2877340339628276,1.2877340339628276
800,1,0.1633406425227325,0.24947468691177369,-29361.245759699785,3.0,1.0,0.9975949181971826,-29361.245759699785,29361.29678731333,0.007241401181090623,-0.48446719269122696,2.0,0.0,1.2877340339628276,1.2877340339628276
801,1,0.16449371736662863,0.24763632263135696,-29360.643600671865,1.0,1.0,1.0,-29360.643600671865,29361.204028859764,-0.2728937716274231,-0.2728937716274231,1.0,0.0,1.2877340339628276,1.2877340339628276
802,1,0.16340598931521805,0.2478358353667259,-29360.85069109367,3.0,1.0,0.9435926919421741,-29360.85069109367,29361.072050731836,0.066932990343048,0.06839486524040694,2.0,0.0,1.2877340339628276,1.2877340339628276
803,1,0.1688024663275872,0.23889998029482515,-29361.020063256085,3.0,1.0,0.9866299416261165,-29361.020063256085,29361.143615882353,0.04093676685806713,-0.1648580884684634,2.0,0.0,1.2877340339628276,1.2877340339628276
804,1,0.16832401957380688,0.23477379837299953,-29362.086767644996,3.0,1.0,0.7161778708946244,-29362.086767644996,29362.459454567375,0.5662345514319895,0.5662345514319895,2.0,0.0,1.2877340339628276,1.2877340339628276
805,1,0.16107198546448387,0.24412279264750278,-29361.169795130943,3.0,1.0,0.9927107817330499,-29361.169795130943,29362.620316398818,-0.6080740039433294,-0.6080740039433294,2.0,0.0,1.2877340339628276,1.2877340339628276
806,1,0.1619020639520938,0.24340964941789722,-29360.827074990164,1.0,1.0,1.0,-29360.827074990164,29361.206263688713,-0.10130541867329157,-0.10130541867329157,1.0,0.0,1.2877340339628276,1.2877340339628276
807,1,0.16629136065705769,0.2423821797083179,-29360.194769847447,7.0,1.0,0.7534531037648511,-29360.194769847447,29361.392880181604,-0.18426869568429538,0.6427686611677927,2.0,0.0,1.2877340339628276,1.2877340339628276
808,1,0.16629136065705769,0.2423821797083179,-29360.194769847447,1.0,1.0,0.004026644298533011,-29360.194769847447,29365.705548788046,0.0,5.514821930159087,1.0,0.0,1.2877340339628276,1.2877340339628276
809,1,0.16629136065705769,0.2423821797083179,-29360.194769847447,1.0,1.0,0.007174497980539739,-29360.194769847447,29365.014405720143,0.0,4.937222487653344,1.0,0.0,1.2877340339628276,1.2877340339628276
810,1,0.16773819396924147,0.23810299493930379,-29360.93963276331,3.0,1.0,0.8041989979858976,-29360.93963276331,29360.951643964796,0.3423120760744496,0.3423120760744496,2.0,0.0,1.2877340339628276,1.2877340339628276
811,1,0.16773819396924147,0.23810299493930379,-29360.93963276331,1.0,1.0,0.5506109108539097,-29360.93963276331,29362.127737348474,0.0,0.5967268701715511,1.0,0.0,1.2877340339628276,1.2877340339628276
812,1,0.16527689889975203,0.23899243620257687,-29360.573654520602,3.0,1.0,0.9828328890843693,-29360.573654520602,29361.06364514108,-0.14140419238174218,-0.16962675966715324,1.0,0.0,1.2877340339628276,1.2877340339628276
813,1,0.1633165154679432,0.242176902246866,-29360.446406216764,3.0,1.0,0.7753659043426779,-29360.446406216764,29362.232575834765,-0.11412442850269144,0.41261999386915704,2.0,0.0,1.2877340339628276,1.2877340339628276
814,1,0.16360478490898064,0.2399673380052447,-29360.606427063398,1.0,1.0,0.9065966463406376,-29360.606427063398,29360.716201903775,0.09805763964322978,0.09805763964322978,1.0,0.0,1.2877340339628276,1.2877340339628276
815,1,0.16360478490898064,0.2399673380052447,-29360.606427063398,3.0,1.0,0.5076565529403401,-29360.606427063398,29362.132580297042,0.0,1.129664795476856,2.0,0.0,1.2877340339628276,1.2877340339628276
816,1,0.165532842495147,0.25009156343303374,-29361.18670927357,3.0,1.0,0.6238903752548622,-29361.18670927357,29362.704018527114,0.3326830573641928,0.6922571722643625,2.0,0.0,1.2877340339628276,1.2877340339628276
817,1,0.16868322944766737,0.24899918192339773,-29361.330832772568,3.0,1.0,0.8991660205654486,-29361.330832772568,29361.94105772379,-0.015793107908393722,0.19923966441274388,2.0,0.0,1.2877340339628276,1.2877340339628276
818,1,0.16795662799608446,0.23753904267810208,-29361.11920946085,3.0,1.0,0.8995936132444725,-29361.11920946085,29362.653492843216,-0.07657487871983903,0.35841811991122086,2.0,0.0,1.2877340339628276,1.2877340339628276
819,1,0.17039995604546843,0.2371205757882109,-29361.996127073962,3.0,1.0,0.8799181571622041,-29361.996127073962,29362.362349230774,0.28094666272590985,0.28094666272590985,2.0,0.0,1.2877340339628276,1.2877340339628276
820,1,0.1680263573678172,0.24148873579014127,-29360.482034546305,1.0,1.0,1.0,-29360.482034546305,29361.429904172688,-0.6094683186274779,-0.6094683186274779,1.0,0.0,1.2877340339628276,1.2877340339628276
821,1,0.1654777684692443,0.2401793392843458,-29360.371718466013,3.0,1.0,0.9733058874890949,-29360.371718466013,29360.632848260506,0.0008556515058444347,0.06780976328445831,2.0,0.0,1.2877340339628276,1.2877340339628276
822,1,0.16894610154649028,0.2458241001200104,-29360.81657351596,3.0,1.0,0.8918472894313831,-29360.81657351596,29361.18092139207,0.12267794125364162,0.1972642292639648,2.0,0.0,1.2877340339628276,1.2877340339628276
823,1,0.1679390211884274,0.24953689763432452,-29361.286908408547,3.0,1.0,0.811690028220069,-29361.286908408547,29361.60800311594,0.31025310337281553,0.35409435816836776,1.0,0.0,1.2877340339628276,1.2877340339628276
824,1,0.16592329533678374,0.2531441094552556,-29362.29229939116,3.0,1.0,0.6704286203102132,-29362.29229939116,29362.988724714538,0.5945241717345198,0.777701686740329,1.0,0.0,1.2877340339628276,1.2877340339628276
825,1,0.16584345063361455,0.2334742919882968,-29362.334562364584,3.0,1.0,1.0,-29362.334562364584,29362.37813684753,-0.005678032386640552,-1.0795087939732184,2.0,0.0,1.2877340339628276,1.2877340339628276
826,1,0.16654498176581659,0.2529479187267422,-29362.250700378325,3.0,1.0,1.0,-29362.250700378325,29362.468480862357,-0.0284238125095726,-0.9759953885914001,2.0,0.0,1.2877340339628276,1.2877340339628276
827,1,0.16373067665378624,0.25070092822396783,-29361.531177191457,3.0,1.0,1.0,-29361.531177191457,29362.77932358217,-0.4288530460144102,-0.4288530460144102,2.0,0.0,1.2877340339628276,1.2877340339628276
828,1,0.16385411053911372,0.24326548000883333,-29360.313290181708,7.0,1.0,1.0,-29360.313290181708,29360.936690182003,-0.6326245615855441,-0.6684937830541458,2.0,0.0,1.2877340339628276,1.2877340339628276
829,1,0.16228418577125572,0.2332182554012465,-29363.03667613636,3.0,1.0,0.5118355445354504,-29363.03667613636,29363.048007134763,1.3333699096656346,1.3333699096656346,2.0,0.0,1.2877340339628276,1.2877340339628276
830,1,0.1596077343692067,0.2509054103897027,-29363.12511239701,3.0,1.0,1.0,-29363.12511239701,29364.20358315035,-0.30413579834930715,-0.6950145688206248,2.0,0.0,1.2877340339628276,1.2877340339628276
831,1,0.1631221346845658,0.249189136741889,-29361.219447685995,1.0,1.0,1.0,-29361.219447685995,29362.87055027266,-0.6573204517735576,-0.6573204517735576,1.0,0.0,1.2877340339628276,1.2877340339628276
832,1,0.1621614648244552,0.2488589189237267,-29361.404860071576,1.0,1.0,0.9693921232105651,-29361.404860071576,29361.843525392902,0.031086081031389767,0.031086081031389767,1.0,0.0,1.2877340339628276,1.2877340339628276
833,1,0.1655515726250861,0.23851556212306313,-29360.662632028143,7.0,1.0,0.553217135167216,-29360.662632028143,29362.9275518902,-0.19514711148804054,1.3422658536037488,2.0,0.0,1.2877340339628276,1.2877340339628276
834,1,0.16401668189209268,0.24112091800742397,-29360.39110868789,3.0,1.0,1.0,-29360.39110868789,29360.657751873616,-0.16615457334410166,-0.16615457334410166,1.0,0.0,1.2877340339628276,1.2877340339628276
835,1,0.16421669981743314,0.24612188203487737,-29360.436864119598,3.0,1.0,0.43054670278152013,-29360.436864119598,29362.500491203475,-0.006800621322327061,1.9549216481682379,2.0,0.0,1.2877340339628276,1.2877340339628276
836,1,0.17197780173822474,0.23879964695808067,-29362.38273228506,3.0,1.0,0.5727655382465926,-29362.38273228506,29363.06361523276,0.617882714355801,0.8003617408285209,1.0,0.0,1.2877340339628276,1.2877340339628276
837,1,0.17197780173822474,0.23879964695808067,-29362.38273228506,1.0,1.0,0.5417318197514908,-29362.38273228506,29364.30092198096,0.0,0.6129841975016461,1.0,0.0,1.2877340339628276,1.2877340339628276
838,1,0.17197780173822474,0.23879964695808067,-29362.38273228506,1.0,1.0,0.7417026439589712,-29362.38273228506,29363.737705637242,0.0,0.2988068655176903,1.0,0.0,1.2877340339628276,1.2877340339628276
839,1,0.1635656307197701,0.24334126126976507,-29360.366237860533,3.0,1.0,0.9093298070175019,-29360.366237860533,29362.523028248837,-0.6681800182341249,-0.6681800182341249,2.0,0.0,1.2877340339628276,1.2877340339628276
840,1,0.16388632955593088,0.2505529346783751,-29361.458751846887,1.0,1.0,0.5567081785022149,-29361.458751846887,29361.52940910968,0.5857140928601439,0.5857140928601439,1.0,0.0,1.2877340339628276,1.2877340339628276
841,1,0.16181539027904596,0.2492750823367672,-29361.626311375778,3.0,1.0,0.9683282013597543,-29361.626311375778,29362.215154127385,-0.04747943297479651,0.09983734749403084,1.0,0.0,1.2877340339628276,1.2877340339628276
842,1,0.17073961638737808,0.2515628449159009,-29362.897171963006,3.0,1.0,0.7192134925575496,-29362.897171963006,29363.26446740222,0.5957370336145686,0.5957370336145686,2.0,0.0,1.2877340339628276,1.2877340339628276
843,1,0.1593488286677939,0.23465313978687471,-29363.813121503412,3.0,1.0,0.9070579376230049,-29363.813121503412,29364.13347311787,0.3268750988099782,-0.7873308032940258,2.0,0.0,1.2877340339628276,1.2877340339628276
844,1,0.17381390035650773,0.2525286079038592,-29365.12072477959,3.0,1.0,0.7303093825969212,-29365.12072477959,29366.31801335895,0.37536697069663205,0.6853952292185568,2.0,0.0,1.2877340339628276,1.2877340339628276
845,1,0.1623431363940251,0.23442331039329106,-29362.486727409752,3.0,1.0,1.0,-29362.486727409752,29365.742002053885,-0.7578091367395245,-0.9144415526134253,2.0,0.0,1.2877340339628276,1.2877340339628276
846,1,0.1629967663509792,0.24249558130823187,-29360.50858417522,1.0,1.0,1.0,-29360.50858417522,29361.58564653402,-0.9893168682719988,-0.9893168682719988,1.0,0.0,1.2877340339628276,1.2877340339628276
847,1,0.16659127853813718,0.24273887476377864,-29360.205987072844,3.0,1.0,0.9163601443533689,-29360.205987072844,29361.081072941375,-0.09865737893051119,0.26528960379073396,2.0,0.0,1.2877340339628276,1.2877340339628276
848,1,0.16805649420449775,0.243973322119687,-29360.440554388213,3.0,1.0,0.5022032831625508,-29360.440554388213,29361.86454783711,0.06692220380500657,1.3195939961879048,2.0,0.0,1.2877340339628276,1.2877340339628276
849,1,0.16393002492714712,0.24587008585329007,-29360.448431492987,3.0,1.0,0.983678892271334,-29360.448431492987,29360.604288651604,0.030559959246602375,0.030559959246602375,2.0,0.0,1.2877340339628276,1.2877340339628276
850,1,0.1622477714776449,0.2458594600344297,-29360.849977014866,1.0,1.0,0.8914566176315374,-29360.849977014866,29360.92831388983,0.11489850508223753,0.11489850508223753,1.0,0.0,1.2877340339628276,1.2877340339628276
851,1,0.1698491065470068,0.24649081689418925,-29361.21597253775,3.0,1.0,0.9276166062201644,-29361.21597253775,29361.307284114802,0.1445959735137876,-0.17891444500128273,2.0,0.0,1.2877340339628276,1.2877340339628276
852,1,0.16727771800686894,0.2459253819934648,-29360.447758905393,3.0,1.0,1.0,-29360.447758905393,29361.053769735016,-0.25582451813534135,-0.25582451813534135,2.0,0.0,1.2877340339628276,1.2877340339628276
853,1,0.16614901441553995,0.24805416564073626,-29360.685065979265,3.0,1.0,0.8985418331077781,-29360.685065979265,29360.86030934931,0.15037661087262677,0.15037661087262677,1.0,0.0,1.2877340339628276,1.2877340339628276
854,1,0.16692291856219565,0.238201801543144,-29360.796637471318,3.0,1.0,0.9874274335980373,-29360.796637471318,29360.9365427156,0.03844741939610685,-0.16398849922188674,2.0,0.0,1.2877340339628276,1.2877340339628276
855,1,0.16669354734451794,0.24104601569470316,-29360.314312952316,3.0,1.0,0.998490811112947,-29360.314312952316,29360.62187565329,-0.24180745222111,-0.2439883691367868,2.0,0.0,1.2877340339628276,1.2877340339628276
856,1,0.16309806903968252,0.2414137949202736,-29360.548896260174,3.0,1.0,0.9278641390191792,-29360.548896260174,29360.77372941344,0.0690446659027657,0.1499146828064113,1.0,0.0,1.2877340339628276,1.2877340339628276
857,1,0.16404956944881197,0.24296623609268866,-29360.284102346224,3.0,1.0,0.3774098137352089,-29360.284102346224,29363.434716438253,-0.11741027726020548,2.9297281205981562,2.0,0.0,1.2877340339628276,1.2877340339628276
858,1,0.16340113512403334,0.24846139319180902,-29360.98383962866,1.0,1.0,0.7146088794918968,-29360.98383962866,29361.000255629315,0.33601990764873335,0.33601990764873335,1.0,0.0,1.2877340339628276,1.2877340339628276
859,1,0.1669880692671556,0.23744088394779206,-29360.989857772984,3.0,1.0,0.8842552625427128,-29360.989857772984,29361.507180485558,0.05672750942903804,0.1966052423013025,2.0,0.0,1.2877340339628276,1.2877340339628276
860,1,0.16758566579669304,0.23902856748956103,-29360.719109624715,3.0,1.0,0.9946157902100544,-29360.719109624715,29361.107023401066,-0.15768944124647533,-0.1735728404673864,2.0,0.0,1.2877340339628276,1.2877340339628276
861,1,0.16596037997206858,0.2427884524636167,-29360.169226740833,3.0,1.0,1.0,-29360.169226740833,29360.486110137765,-0.24563576544824173,-0.24563576544824173,1.0,0.0,1.2877340339628276,1.2877340339628276
862,1,0.166209540183294,0.23678451544936058,-29361.110575073504,1.0,1.0,0.6167207467235364,-29361.110575073504,29361.114854950258,0.48333895603354904,0.48333895603354904,1.0,0.0,1.2877340339628276,1.2877340339628276
863,1,0.16644251096194218,0.23761062231842156,-29360.896666063934,1.0,1.0,1.0,-29360.896666063934,29361.3751565164,-0.1124922525450529,-0.1124922525450529,1.0,0.0,1.2877340339628276,1.2877340339628276
864,1,0.16785184537606995,0.24908463852809504,-29361.147969562448,3.0,1.0,0.9627924253319499,-29361.147969562448,29361.635045340085,0.08995221163786482,-0.17988990408048267,2.0,0.0,1.2877340339628276,1.2877340339628276
865,1,0.16285989847746885,0.23804688498269463,-29361.154914989165,3.0,1.0,0.6969315991191967,-29361.154914989165,29362.102074238934,0.00807040248400881,0.6662246969463013,2.0,0.0,1.2877340339628276,1.2877340339628276
866,1,0.17028648471554933,0.24810825370653566,-29361.689061401215,3.0,1.0,0.9546103581298162,-29361.689061401215,29361.80311860928,0.14637804504673113,-0.284067263113684,2.0,0.0,1.2877340339628276,1.2877340339628276
867,1,0.16170032594089476,0.24589491676842284,-29361.04382861855,3.0,1.0,1.0,-29361.04382861855,29361.432790306586,-0.3027929200725339,-0.5258378144317248,2.0,0.0,1.2877340339628276,1.2877340339628276
868,1,0.16037206646179014,0.24276265686534648,-29361.497204824715,1.0,1.0,0.8996229240853731,-29361.497204824715,29361.687037243824,0.10577957669011084,0.10577957669011084,1.0,0.0,1.2877340339628276,1.2877340339628276
869,1,0.15897417023553956,0.24487341479824992,-29362.340775616787,3.0,1.0,0.927372648405882,-29362.340775616787,29362.593275448042,0.24574972472328227,-0.39977798462859937,2.0,0.0,1.2877340339628276,1.2877340339628276
870,1,0.16156474296269946,0.23693573801832155,-29361.885408594426,3.0,1.0,0.8304001703578548,-29361.885408594426,29362.9479697727,0.09000893961274414,0.5494321992155164,1.0,0.0,1.2877340339628276,1.2877340339628276
871,1,0.1677920665985437,0.2502766224277717,-29361.471355137128,3.0,1.0,1.0,-29361.471355137128,29362.275800470856,-0.10526435789142852,-0.18832503523299238,2.0,0.0,1.2877340339628276,1.2877340339628276
