iteration,chain,μ,α,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,λ
702,1,1.7536877072712092,0.9908618929272003,-1968.0205977717546,3.0,1.0,0.9587756120527727,-1968.0205977717546,1968.670754396067,-0.17319572895280544,-0.1829452435579242,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016025386041296955
703,1,1.489737443106828,0.989752226786391,-1968.537376019349,5.0,1.0,0.6401289493479894,-1968.537376019349,1970.0604266558234,0.23667941506391799,0.9228848040986577,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015266491464780565
704,1,1.452417958931319,0.9898955245890234,-1969.3082766782334,1.0,1.0,0.7727524003642592,-1969.3082766782334,1969.470704569523,0.25779659171234925,0.25779659171234925,1.0,0.0,0.8395306309269774,0.8395306309269774,0.014675921552482317
705,1,1.6554053692098087,0.9904593683457593,-1967.5171437400977,3.0,1.0,0.89208009799516,-1967.5171437400977,1970.107445119662,-0.4433491907466305,-0.4433491907466305,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015793612866083086
706,1,1.630979267455318,0.9899843822821345,-1967.4509564239127,7.0,1.0,0.9500324390534544,-1967.4509564239127,1968.2349369747615,-0.011497237613866673,0.10860751839868499,3.0,0.0,0.8395306309269774,0.8395306309269774,0.016335264848596813
707,1,1.6585061837460475,0.9900995182003698,-1967.4304553348861,3.0,1.0,0.9976284211977852,-1967.4304553348861,1967.4775249095517,-0.001357730245899802,0.005793758761228673,1.0,0.0,0.8395306309269774,0.8395306309269774,0.016420010286751902
708,1,1.666683341169703,0.9899275131413842,-1967.505401158777,3.0,1.0,0.9005832298280785,-1967.505401158777,1967.7724031714688,0.025200216265375275,0.18096531620221867,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01678764605140577
709,1,1.8972760942341675,0.9910812156509866,-1969.9036116954815,3.0,1.0,0.4417075315490851,-1969.9036116954815,1971.7303876254357,0.6699109972514634,1.0506438715137847,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01692139633501294
710,1,1.8972760942341675,0.9910812156509866,-1969.9036116954815,1.0,1.0,0.7280756254944981,-1969.9036116954815,1971.122363407794,0.0,0.3173503550069654,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01692139633501294
711,1,2.018622810807019,0.9912884396423782,-1972.7882091595134,1.0,1.0,0.40270347652588595,-1972.7882091595134,1973.075417885843,0.9095547781203095,0.9095547781203095,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01758535445561746
712,1,1.4846837453056279,0.9894578298528571,-1968.5599099377198,3.0,1.0,1.0,-1968.5599099377198,1971.9531997161614,-1.1814511387640323,-1.1814511387640323,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01565178865770926
713,1,1.7809959087706186,0.9912309404503559,-1968.654519564455,3.0,1.0,0.6895254373243761,-1968.654519564455,1970.5595020685116,-0.10630544654986807,0.8121916581460482,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015617659181682121
714,1,1.8204350849216593,0.9915640621827526,-1969.5969567148993,7.0,1.0,0.9656460651381157,-1969.5969567148993,1969.6094821402648,0.1468879576409563,-0.15998128892420027,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01535707717673458
715,1,1.7622023350098994,0.9912523398933715,-1968.5911409451185,1.0,1.0,1.0,-1968.5911409451185,1969.4484735811452,-0.1556555982979262,-0.1556555982979262,1.0,0.0,0.8395306309269774,0.8395306309269774,0.015415147065773741
716,1,1.5127849032619953,0.9891001746408598,-1968.4643935712154,7.0,1.0,1.0,-1968.4643935712154,1968.6740754079603,-0.019625104920351077,-0.15549264568949184,3.0,0.0,0.8395306309269774,0.8395306309269774,0.016489091251499624
717,1,1.7837336086345401,0.9906865564151378,-1968.1408901652035,3.0,1.0,0.7709063602106755,-1968.1408901652035,1972.748088627619,-0.2561942063348397,0.46466539739594737,1.0,0.0,0.8395306309269774,0.8395306309269774,0.016612702334440444
718,1,1.7770247980833211,0.9915097128911196,-1969.192040700968,3.0,1.0,0.8155496712106007,-1969.192040700968,1970.0567087321156,0.09885584897142508,0.38877996005976456,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015087450735327699
719,1,1.7194896154693178,0.9901460435110536,-1967.6507911420106,3.0,1.0,1.0,-1967.6507911420106,1969.2198594468862,-0.17798780236103084,-0.17798780236103084,2.0,0.0,0.8395306309269774,0.8395306309269774,0.0169437758540298
720,1,1.6600397653224963,0.9896071421206202,-1967.7462795671156,3.0,1.0,0.9570236402410104,-1967.7462795671156,1968.1344489567255,0.02926642989064021,0.10545692456730649,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01725255735511574
721,1,1.4206632689582022,0.9896951560474878,-1969.8138598283992,3.0,1.0,0.5258703297907353,-1969.8138598283992,1970.4202084628514,0.536575528270987,0.8124119110023003,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014639713295680127
722,1,1.6387395760658805,0.9895017449224074,-1967.7877124959962,3.0,1.0,0.9553645702455098,-1967.7877124959962,1970.0091262446508,-0.5352567328507121,-0.5352567328507121,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01720390607528559
723,1,1.489636630819052,0.9896460137967314,-1968.5046112706389,7.0,1.0,0.8423464875185643,-1968.5046112706389,1968.9765204248454,0.218981475365581,0.3510307021344943,3.0,0.0,0.8395306309269774,0.8395306309269774,0.015423677123383913
724,1,1.7309545827525192,0.9907998871446133,-1967.8555049718773,5.0,1.0,0.9530146561793693,-1967.8555049718773,1968.740360476556,-0.16696391573327674,0.17623448970380196,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015924977508871955
725,1,1.6438491605579368,0.989872577357388,-1967.4890951435002,3.0,1.0,0.9933124207385298,-1967.4890951435002,1967.9101455018595,-0.04165638722861331,-0.04165638722861331,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016647955209673205
726,1,1.5951176665235518,0.9905936523954004,-1967.977469173812,3.0,1.0,0.7801528062092576,-1967.977469173812,1968.5238848791791,0.19418411101105448,0.4074958401965887,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015004231241558273
727,1,1.8692011849766432,0.9919672616684156,-1971.1660452923986,3.0,1.0,0.6240710772022894,-1971.1660452923986,1972.223703644904,0.37109632474630416,0.6984026317907137,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01501480400800478
728,1,1.6902349954970228,0.9902120967154604,-1967.4850847942903,3.0,1.0,1.0,-1967.4850847942903,1970.9561007776804,-0.48175394283407513,-0.48175394283407513,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016543856664069087
729,1,1.543613523986837,0.9888842356934153,-1968.5951460201204,3.0,1.0,0.736181958832888,-1968.5951460201204,1969.3124127050646,0.13744637318495734,0.4289554016697821,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01715844411309427
730,1,1.5259506370892155,0.9887135039984062,-1968.9158199612543,3.0,1.0,0.46266360367581977,-1968.9158199612543,1972.3133302383294,0.021561405407737766,1.9852700075750818,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017222635764136966
731,1,1.5269127055942127,0.9884942285950238,-1969.3271224715913,1.0,1.0,0.9029298384703563,-1969.3271224715913,1969.4611348070953,0.10211042684477434,0.10211042684477434,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01756830854592076
732,1,1.512349249704752,0.9887479832753601,-1968.9072719671194,1.0,1.0,1.0,-1968.9072719671194,1969.3282597872903,-0.12786544674054312,-0.12786544674054312,1.0,0.0,0.8395306309269774,0.8395306309269774,0.017016979051174524
733,1,1.755202699751923,0.9918301488751553,-1970.0590199016328,5.0,1.0,0.8533398661332783,-1970.0590199016328,1970.5151746743418,0.2354962951435482,0.2967887797849471,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014339744750898695
734,1,1.755202699751923,0.9918301488751553,-1970.0590199016328,1.0,1.0,0.7606051857651104,-1970.0590199016328,1971.6178757650712,0.0,0.2736408655187006,1.0,0.0,0.8395306309269774,0.8395306309269774,0.014339744750898695
735,1,1.5886828541994062,0.988705530458485,-1968.966386870856,7.0,1.0,1.0,-1968.966386870856,1969.970528305806,-0.11013103788150147,-0.4131658719591087,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017943330107882356
736,1,1.8824443627947232,0.9915484028843972,-1970.274688089173,3.0,1.0,0.8038717762774992,-1970.274688089173,1971.0634136752137,0.23961724453215538,0.31395086153270313,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015909661346878705
737,1,1.6247931634638153,0.9906929287996552,-1967.8753386217988,3.0,1.0,1.0,-1967.8753386217988,1970.1249199724546,-0.31765132431792154,-0.33381092477065977,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015122065658191191
738,1,1.3710312249225078,0.9886989232455058,-1970.6735406790233,7.0,1.0,0.6678816459928151,-1970.6735406790233,1972.311649320951,0.12933538192805827,1.0003683775460104,3.0,0.0,0.8395306309269774,0.8395306309269774,0.015494129105657476
739,1,1.9176938029878894,0.9917887053202377,-1971.3448775107972,7.0,1.0,0.9846863186842205,-1971.3448775107972,1972.3856946476144,-0.034987900345868184,-0.479104170480241,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01574674892188766
740,1,1.6307726835703604,0.9909760196378556,-1968.300682378544,3.0,1.0,1.0,-1968.300682378544,1971.3672890182354,-0.3974916775359816,-0.5022091830710451,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014716060671660387
741,1,1.805833074505248,0.9903652017371835,-1968.4150204679984,7.0,1.0,0.9964912502787183,-1968.4150204679984,1968.6365603480715,0.0248679072037703,-0.21076050377973843,3.0,0.0,0.8395306309269774,0.8395306309269774,0.017398837369179826
742,1,1.5613486701477632,0.9896028368316808,-1967.8044516345806,7.0,1.0,0.9562845471137729,-1967.8044516345806,1968.5974231110824,-0.23034854486422773,-0.23034854486422773,3.0,0.0,0.8395306309269774,0.8395306309269774,0.016233596886164454
743,1,1.6005650286062874,0.9893899136225416,-1967.8573051282713,3.0,1.0,0.9633773725280251,-1967.8573051282713,1968.1782400523698,0.025343868590198326,0.08865906858591188,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01698213320625191
744,1,1.6068024821233748,0.9895962322290836,-1967.6616333403165,1.0,1.0,1.0,-1967.6616333403165,1967.824127150343,-0.04042654194336137,-0.04042654194336137,1.0,0.0,0.8395306309269774,0.8395306309269774,0.016716799877743722
745,1,1.6068024821233748,0.9895962322290836,-1967.6616333403165,3.0,1.0,0.4342332312680853,-1967.6616333403165,1969.7109867279946,0.0,1.2123456379954405,1.0,0.0,0.8395306309269774,0.8395306309269774,0.016716799877743722
746,1,1.5482029222675702,0.9906338379502533,-1968.6096708619873,3.0,1.0,0.6950731248901927,-1968.6096708619873,1969.3798123631059,0.43192722290564234,0.7036818040105572,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014500719455849484
747,1,1.7301474556853527,0.9884206323882385,-1971.3347869529423,3.0,1.0,0.6170246719646449,-1971.3347869529423,1971.655040926981,0.9405060324224905,0.9405060324224905,2.0,0.0,0.8395306309269774,0.8395306309269774,0.020034013411934507
748,1,1.7003881482011212,0.9893993252441082,-1968.321979049763,1.0,1.0,1.0,-1968.321979049763,1970.4921187202015,-1.085941769466217,-1.085941769466217,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01802526171785318
749,1,1.5620516462569483,0.9902256518042153,-1967.9084914437371,3.0,1.0,1.0,-1967.9084914437371,1968.2778387326998,-0.14933968100240236,-0.3106944834132719,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015268036690314138
750,1,1.6881071795862066,0.9904965990156595,-1967.5326411119922,3.0,1.0,0.750168526302609,-1967.5326411119922,1968.728329266645,-0.15633822684208099,0.47884705930482596,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016042759432151905
751,1,1.601509457829068,0.9897178599408561,-1967.5925735742574,3.0,1.0,0.9265964149365314,-1967.5925735742574,1968.3435909577893,0.015616650750189365,0.11607245203163075,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01646694455144201
752,1,1.7804776704641678,0.9908599294869517,-1968.2073690922657,3.0,1.0,0.9285359200097512,-1968.2073690922657,1968.4821105962883,0.0890652005246011,0.10031937399503477,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016273691454950515
753,1,1.7104331399152897,0.9903139427471425,-1967.5596765393707,3.0,1.0,0.8162688192003976,-1967.5596765393707,1968.894756078572,-0.08001507182052592,0.4129920128275444,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016567353320404384
754,1,1.707915268146756,0.9906144462446129,-1967.6388445254695,3.0,1.0,0.9636688728924065,-1967.6388445254695,1967.8585003352382,-0.0038616960514445964,0.09371286198597772,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01602973055883771
755,1,1.7466603663609437,0.9897395756172658,-1968.2714801800043,7.0,1.0,0.8700741797348056,-1968.2714801800043,1968.5166969091063,0.2785101260758438,0.2785101260758438,3.0,0.0,0.8395306309269774,0.8395306309269774,0.017921476611365318
756,1,1.7154708245657972,0.9901228749579198,-1967.6349135779428,3.0,1.0,0.7289104397996717,-1967.6349135779428,1969.7308763915864,-0.23175887128240902,0.6961013948700838,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016943919840276735
757,1,1.7483642822569678,0.9905607594987165,-1967.80978170423,3.0,1.0,0.6791051644030343,-1967.80978170423,1969.1191244570005,-0.003728461359287394,0.7599789972921371,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01650323094407748
758,1,1.760666593325279,0.991081271550126,-1968.3110127923385,7.0,1.0,0.9738022372800226,-1968.3110127923385,1968.4412366754832,0.054302818606629444,0.09032067605744487,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01570290723663283
759,1,1.6543560514605735,0.9885208315567361,-1969.920668151615,7.0,1.0,0.6883665463203784,-1969.920668151615,1970.6175931746259,0.6096508257824098,0.8308350466124921,3.0,0.0,0.8395306309269774,0.8395306309269774,0.0189906317798489
760,1,1.6376211396719689,0.9907109638305016,-1967.82236738402,3.0,1.0,0.9804174261893892,-1967.82236738402,1970.4061447294769,-0.5526775027642543,-0.5526775027642543,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01521192199834809
761,1,1.7672003503278648,0.9904642271415272,-1967.952111338756,3.0,1.0,0.9975906298276179,-1967.952111338756,1968.0642011700334,0.007254359873286376,-0.07886890130203028,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01685162113614016
762,1,1.6688098360410415,0.990617507250672,-1967.615655161482,3.0,1.0,0.9966346902595333,-1967.615655161482,1968.0557109469291,-0.0854501934959444,-0.10205955483434082,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015657596186662334
763,1,1.5036251480968468,0.9889994389608364,-1968.6312186588102,3.0,1.0,0.8066516574509519,-1968.6312186588102,1969.1228803121953,0.12201651536361169,0.3275945696859708,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016540720221660744
764,1,1.6385237074203614,0.9896189740684149,-1967.6637075408382,7.0,1.0,0.9061060402585428,-1967.6637075408382,1969.023064829313,-0.07231771795022723,0.2369391770112088,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01700955709624769
765,1,1.6264006019286417,0.9903501268119046,-1967.534748341005,3.0,1.0,1.0,-1967.534748341005,1967.6958806930043,-0.019433700247645902,-0.030117218346731534,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015694559561653425
766,1,1.6974200653730327,0.9918383971263072,-1970.2589914396747,3.0,1.0,0.2833431232775164,-1970.2589914396747,1973.3455675507214,0.6506116078962805,2.2687146691037015,2.0,0.0,0.8395306309269774,0.8395306309269774,0.013853668483412416
767,1,1.7083122420762462,0.9920188283410579,-1970.9075116327156,1.0,1.0,0.8999006744368712,-1970.9075116327156,1971.3231672788847,0.10547088348494071,0.10547088348494071,1.0,0.0,0.8395306309269774,0.8395306309269774,0.013634333251082733
768,1,1.8239938291828592,0.9898505921497823,-1969.2308048370367,3.0,1.0,1.0,-1969.2308048370367,1971.3143413177236,-0.10955534488266494,-0.47987085191789447,2.0,0.0,0.8395306309269774,0.8395306309269774,0.018512457288657105
769,1,1.5388022312482201,0.989507273601142,-1967.9925003918158,3.0,1.0,0.8940894782556629,-1967.9925003918158,1969.6134895833184,-0.5329846104334592,-0.5329846104334592,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016146230794439807
770,1,1.5727885125950665,0.9891009830254412,-1968.2313723478374,13.0,1.0,0.9746393624418223,-1968.2313723478374,1968.3058384787948,0.057628457163673374,0.0879477236569528,3.0,0.0,0.8395306309269774,0.8395306309269774,0.017141848696164638
771,1,1.7400918693203153,0.992086822550429,-1971.0483703200064,3.0,1.0,0.7833386270501544,-1971.0483703200064,1971.5690629426333,0.38768676850713746,0.38768676850713746,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01376965574048734
772,1,1.6529142178728786,0.9899785555022831,-1967.4542663005527,3.0,1.0,0.8840094757125194,-1967.4542663005527,1971.3724919669278,-0.7665883353406571,-0.7665883353406571,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016564588093900216
773,1,1.6096021288094626,0.990565778580447,-1967.8214944689664,3.0,1.0,0.873142553329949,-1967.8214944689664,1967.9563624210348,0.13793596904656624,0.1861308177024057,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015185342880572288
774,1,1.7407469077214004,0.9901547274965815,-1967.8084910983835,3.0,1.0,1.0,-1967.8084910983835,1968.0171363256025,-0.01865497294488705,-0.0771370646136802,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017138127666000265
775,1,1.5751893491754572,0.9900730395335575,-1967.7003473762927,3.0,1.0,1.0,-1967.7003473762927,1967.8513753809227,-0.03912159009200877,-0.1088316352588663,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015636842396426022
776,1,1.616723899282033,0.9906226343095249,-1967.839009806872,3.0,1.0,0.9361500487893336,-1967.839009806872,1968.2358225670625,0.0625398983197556,0.11189288382547602,1.0,0.0,0.8395306309269774,0.8395306309269774,0.015160611224098446
777,1,1.5449725628657338,0.989803104331405,-1967.889531980938,3.0,1.0,0.557580748233737,-1967.889531980938,1970.1107962766882,-0.05359796408561124,1.1822813931012206,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015753924034383797
778,1,1.5444052268075954,0.9888599994185607,-1968.6319072944682,15.0,1.0,0.9760611244880527,-1968.6319072944682,1968.7674338876623,0.08615582048741999,0.11921601949393335,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01720467512461446
779,1,1.7753388663634424,0.9908440920309193,-1968.1536540096893,7.0,1.0,0.9958565038012696,-1968.1536540096893,1968.9234904261184,-0.1187064062924037,-0.16220345306487616,3.0,0.0,0.8395306309269774,0.8395306309269774,0.016254839274355778
780,1,1.6891446816744586,0.9897784390202786,-1967.718956731082,3.0,1.0,0.6910002770527569,-1967.718956731082,1969.611419022604,0.0051105615605138155,0.7612911788128258,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017265695367307536
781,1,1.6400468134170245,0.990312159460138,-1967.4717773083169,3.0,1.0,0.9841176296311097,-1967.4717773083169,1967.7469848683359,-0.08735441612338946,-0.08735441612338946,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015888512006293015
782,1,1.6740462610031652,0.9896947837068705,-1967.71871451823,3.0,1.0,0.8929940594164746,-1967.71871451823,1967.8580595159947,0.08076943705918893,0.15592028580567785,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017251408804342384
783,1,1.7033502003576697,0.9897835677309443,-1967.808689365128,7.0,1.0,0.9620550515622176,-1967.808689365128,1968.1247966327987,0.03353227669185799,0.13220465354561384,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01740216195243653
784,1,1.7228437344203946,0.989472317687651,-1968.4235829121978,3.0,1.0,0.5055512849642135,-1968.4235829121978,1970.8820722885737,0.21761300084153845,1.181400194064281,2.0,0.0,0.8395306309269774,0.8395306309269774,0.018137551509798917
785,1,1.6917736182960716,0.9895207695241603,-1968.0523159594884,1.0,1.0,1.0,-1968.0523159594884,1968.4770108899365,-0.14679481782559378,-0.14679481782559378,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01772848565906971
786,1,1.7185519182009552,0.9895486292785781,-1968.2512413980044,1.0,1.0,0.9202974850755943,-1968.2512413980044,1968.4752231942252,0.08305830786343904,0.08305830786343904,1.0,0.0,0.8395306309269774,0.8395306309269774,0.017961223201128876
787,1,1.6500414537710486,0.9910135586431856,-1968.2386037720325,5.0,1.0,1.0,-1968.2386037720325,1968.4524532039393,-0.0671467436727653,-0.2605316599331218,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014828000760626254
788,1,1.8417460847138076,0.9905275099356715,-1968.8723910431536,7.0,1.0,0.9136599865602503,-1968.8723910431536,1969.6906763280033,0.03063114985206994,0.2873992265626839,3.0,0.0,0.8395306309269774,0.8395306309269774,0.017445921488467436
789,1,1.7310111603570935,0.9910907162551594,-1968.2173166871526,3.0,1.0,0.9894106492961697,-1968.2173166871526,1968.9110363007885,-0.2910662437489009,-0.2910662437489009,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015422069593107064
790,1,1.6862008810748899,0.9903292997410574,-1967.4753704939258,7.0,1.0,0.9937445102585091,-1967.4753704939258,1968.3570309453935,-0.13786083322588638,-0.13786083322588638,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01630674329724012
791,1,1.6862008810748899,0.9903292997410574,-1967.4753704939258,3.0,1.0,0.447647415206952,-1967.4753704939258,1969.535390212559,0.0,1.1316446610633193,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01630674329724012
792,1,1.623233747078008,0.9888083699255747,-1968.9089088135777,7.0,1.0,0.5624677344536405,-1968.9089088135777,1970.8525301100165,0.48551673692145414,0.9173248711563247,3.0,0.0,0.8395306309269774,0.8395306309269774,0.018166631621620227
793,1,1.543770072079615,0.990136985505034,-1968.040630346358,3.0,1.0,1.0,-1968.040630346358,1968.8369034690613,-0.19231020895017537,-0.37348834625481686,2.0,0.0,0.8395306309269774,0.8395306309269774,0.015226226597815888
794,1,1.543770072079615,0.990136985505034,-1968.040630346358,1.0,1.0,0.8492068839542856,-1968.040630346358,1968.5875193449367,0.0,0.16345244278659266,1.0,0.0,0.8395306309269774,0.8395306309269774,0.015226226597815888
795,1,1.7332638792962671,0.9905221472852549,-1967.7036994773005,3.0,1.0,0.9800514814569411,-1967.7036994773005,1968.110720695041,-0.15655534515963154,-0.1886157879739585,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01642761976375776
796,1,1.7332638792962671,0.9905221472852549,-1967.7036994773005,3.0,1.0,0.5186538298017004,-1967.7036994773005,1969.7774848410381,0.0,1.2060187928757387,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01642761976375776
797,1,1.5586810609809765,0.9886550935544393,-1969.0009872147225,3.0,1.0,0.6285868921644752,-1969.0009872147225,1972.2747097532165,0.31987586553304936,0.5957600923836708,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017683090815296537
798,1,1.5394444135951877,0.9887161726959057,-1968.8847798401687,1.0,1.0,1.0,-1968.8847798401687,1969.1878126056806,-0.07057293437878798,-0.07057293437878798,1.0,0.0,0.8395306309269774,0.8395306309269774,0.017370824907260777
799,1,1.555230680064798,0.9890154881773872,-1968.3758692820875,3.0,1.0,1.0,-1968.3758692820875,1968.8379662234595,-0.09344919114187178,-0.1789926676176492,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017083449792061983
800,1,1.6379106507637653,0.9898496875855604,-1967.495852024364,3.0,1.0,0.8371793980342374,-1967.495852024364,1968.8887449641645,-0.10819999550585635,0.3491236435013434,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016625304812190364
801,1,1.727636770598281,0.9912971312029962,-1968.594979229011,7.0,1.0,0.894231380888782,-1968.594979229011,1968.999758562965,0.15027111161020912,0.2258161376028056,3.0,0.0,0.8395306309269774,0.8395306309269774,0.015035396143396142
802,1,1.7064919450832516,0.991443257385928,-1968.9637612100669,3.0,1.0,0.6243208738088305,-1968.9637612100669,1971.3447121911634,0.11250318952329508,1.1072862086816713,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014602012347064512
803,1,1.768890680824732,0.9899904907752531,-1968.2291433135538,3.0,1.0,0.9161923880212831,-1968.2291433135538,1970.5094339919751,-0.07168353534325433,0.28958098883435923,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017705727587283906
804,1,1.8081808979315874,0.9904915228499896,-1968.4028227339302,3.0,1.0,1.0,-1968.4028227339302,1968.819446532641,-0.01590232553326132,-0.2197231271113651,2.0,0.0,0.8395306309269774,0.8395306309269774,0.0171930467510677
805,1,1.8161984654955874,0.9906394422055986,-1968.4952504035134,1.0,1.0,1.0,-1968.4952504035134,1968.737857357739,-0.001673363854706622,-0.001673363854706622,1.0,0.0,0.8395306309269774,0.8395306309269774,0.017000630702374526
806,1,1.5313909241116677,0.9894874553468717,-1968.058085327758,7.0,1.0,0.9818966967335426,-1968.058085327758,1969.0811436005265,-0.1154861630573123,-0.2568233959925692,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016098815471119382
807,1,1.8015194571958522,0.9899115236321254,-1968.771236295075,7.0,1.0,0.5733800520639603,-1968.771236295075,1970.8483658588525,0.3779772642701573,1.1521748964141807,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01817458647018659
808,1,1.7387747833538982,0.9901039501513026,-1967.8213379324388,1.0,1.0,1.0,-1967.8213379324388,1968.4847173380708,-0.3504036776062094,-0.3504036776062094,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01720700193172821
809,1,1.7387747833538982,0.9901039501513026,-1967.8213379324388,1.0,1.0,0.5870433444708408,-1967.8213379324388,1968.9176561362176,0.0,0.5326566212143007,1.0,0.0,0.8395306309269774,0.8395306309269774,0.01720700193172821
810,1,1.589582468993243,0.9881678955563413,-1970.3729618218936,7.0,1.0,0.7444297624000402,-1970.3729618218936,1971.4502372401125,0.49929204741692956,0.49929204741692956,3.0,0.0,0.8395306309269774,0.8395306309269774,0.01880810579493688
811,1,1.5721881528150325,0.9883404331169672,-1969.7778708992857,1.0,1.0,1.0,-1969.7778708992857,1970.6487448130547,-0.23310338999135638,-0.23310338999135638,1.0,0.0,0.8395306309269774,0.8395306309269774,0.018331032920458703
812,1,1.519749476424471,0.9904513742627157,-1968.7569056893772,3.0,1.0,1.0,-1968.7569056893772,1969.9230440343763,-0.052515517817255386,-0.4013594226089481,2.0,0.0,0.8395306309269774,0.8395306309269774,0.014511518964811078
813,1,1.6027851213995115,0.9893903207087827,-1967.857059878842,3.0,1.0,0.9356474188402709,-1967.857059878842,1969.2688983329579,-0.42839558122454946,-0.42839558122454946,2.0,0.0,0.8395306309269774,0.8395306309269774,0.017005036110783533
814,1,1.7893112495382972,0.9908606648309795,-1968.2851899125885,7.0,1.0,0.9330006074887811,-1968.2851899125885,1968.9429957020332,0.04562763405419901,0.17422475910734647,3.0,0.0,0.8395306309269774,0.8395306309269774,0.016353115231229457
815,1,1.661221244611607,0.9900345323032811,-1967.4482547334258,3.0,1.0,0.9557450035303194,-1967.4482547334258,1968.7266766841608,-0.16911978944608563,-0.16911978944608563,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016554846650280154
816,1,1.6618466658203284,0.9901678524546351,-1967.4276377734523,3.0,1.0,0.9948606588683777,-1967.4276377734523,1967.4713540308712,-0.0075663062755211286,0.012892611626284634,2.0,0.0,0.8395306309269774,0.8395306309269774,0.01633952161611815
817,1,1.8116968018868593,0.9906928534418281,-1968.4465867674464,3.0,1.0,0.6804427259620761,-1968.4465867674464,1969.3094852687875,0.20142327215648947,0.6291869639758261,2.0,0.0,0.8395306309269774,0.8395306309269774,0.016861727654132297
