iteration,chain,λ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
754,1,0.1872804174395335,-12000.661893180377,1.0,1.0,0.7367103270031251,-12000.661893180377,12001.182283629798,0.0,0.3055605074696359,1.0,0.0,1.3987142492800775,1.3987142492800775
755,1,0.18120475215630585,-12000.471674589518,3.0,1.0,0.5314950802581998,-12000.471674589518,12001.727031126324,-0.06485543294729723,1.3052310366565507,2.0,0.0,1.3987142492800775,1.3987142492800775
756,1,0.18167028533048932,-12000.386002019039,1.0,1.0,1.0,-12000.386002019039,12000.522529443351,-0.04529246815764054,-0.04529246815764054,1.0,0.0,1.3987142492800775,1.3987142492800775
757,1,0.18149586725491576,-12000.416106705012,1.0,1.0,0.9842004375260525,-12000.416106705012,12000.510868006051,0.01592570600041654,0.01592570600041654,1.0,0.0,1.3987142492800775,1.3987142492800775
758,1,0.19454886960921727,-12004.432043744138,3.0,1.0,0.4154360499332179,-12004.432043744138,12004.464408268688,2.1584986737925647,2.1584986737925647,1.0,0.0,1.3987142492800775,1.3987142492800775
759,1,0.18199179984446198,-12000.336749503353,3.0,1.0,1.0,-12000.336749503353,12002.237405237183,-2.2073773869233264,-2.2941412485961337,1.0,0.0,1.3987142492800775,1.3987142492800775
760,1,0.18251724371733202,-12000.273606141143,1.0,1.0,1.0,-12000.273606141143,12000.3391998119,-0.033508760836411966,-0.033508760836411966,1.0,0.0,1.3987142492800775,1.3987142492800775
761,1,0.18591593980449667,-12000.376506990659,3.0,1.0,0.5091863623951761,-12000.376506990659,12001.456032195705,0.035181215513148345,1.3304209632951824,2.0,0.0,1.3987142492800775,1.3987142492800775
762,1,0.19329143742755622,-12003.516328081458,1.0,1.0,0.1796262381888168,-12003.516328081458,12003.670373807487,1.7168770414191385,1.7168770414191385,1.0,0.0,1.3987142492800775,1.3987142492800775
763,1,0.1881427454824684,-12000.912802384539,3.0,1.0,1.0,-12000.912802384539,12002.198986921578,-1.4373062968170416,-1.5206776847226138,2.0,0.0,1.3987142492800775,1.3987142492800775
764,1,0.17996518038775478,-12000.78328996402,3.0,1.0,1.0,-12000.78328996402,12000.99190229335,-0.06565195021357795,-0.16473735632644093,2.0,0.0,1.3987142492800775,1.3987142492800775
765,1,0.17973659802765246,-12000.8541129711,3.0,1.0,0.9261359035324103,-12000.8541129711,12001.159085427458,0.03716621907369699,0.11722351543903642,2.0,0.0,1.3987142492800775,1.3987142492800775
766,1,0.17900439748521604,-12001.109227458153,1.0,1.0,0.8749551535799833,-12001.109227458153,12001.455204353342,0.13358264698945277,0.13358264698945277,1.0,0.0,1.3987142492800775,1.3987142492800775
767,1,0.18778154792872653,-12000.801103353937,3.0,1.0,0.8553699587353137,-12000.801103353937,12001.449452361261,-0.1880757018334407,0.31805552413607074,2.0,0.0,1.3987142492800775,1.3987142492800775
768,1,0.18778154792872653,-12000.801103353937,1.0,1.0,0.04171842346272966,-12000.801103353937,12003.8484251295,0.0,3.1768124380887457,1.0,0.0,1.3987142492800775,1.3987142492800775
769,1,0.18022767785537364,-12000.707110567511,3.0,1.0,1.0,-12000.707110567511,12000.830946314783,-0.04947884902867372,-0.1950187424008618,2.0,0.0,1.3987142492800775,1.3987142492800775
770,1,0.18353366139519045,-12000.212108385387,1.0,1.0,1.0,-12000.212108385387,12000.448820125113,-0.26271669582638424,-0.26271669582638424,1.0,0.0,1.3987142492800775,1.3987142492800775
771,1,0.1880202867297435,-12000.87386910522,1.0,1.0,0.7007313978180191,-12000.87386910522,12000.873911342405,0.35563063539302675,0.35563063539302675,1.0,0.0,1.3987142492800775,1.3987142492800775
772,1,0.1853620069154869,-12000.300114989255,1.0,1.0,1.0,-12000.300114989255,12000.625984286597,-0.3103916931158892,-0.3103916931158892,1.0,0.0,1.3987142492800775,1.3987142492800775
773,1,0.1853620069154869,-12000.300114989255,1.0,1.0,0.27083379213159464,-12000.300114989255,12001.48280434903,0.0,1.3062499594234396,1.0,0.0,1.3987142492800775,1.3987142492800775
774,1,0.1853620069154869,-12000.300114989255,1.0,1.0,0.6418694888133657,-12000.300114989255,12000.742127370766,0.0,0.44337028441077564,1.0,0.0,1.3987142492800775,1.3987142492800775
775,1,0.18756840014976858,-12000.739648599028,3.0,1.0,0.8660183727407125,-12000.739648599028,12000.751721074968,0.23804088487304398,0.23804088487304398,2.0,0.0,1.3987142492800775,1.3987142492800775
776,1,0.18420584272454965,-12000.21498117813,1.0,1.0,1.0,-12000.21498117813,12000.465406964244,-0.2825401301106467,-0.2825401301106467,1.0,0.0,1.3987142492800775,1.3987142492800775
777,1,0.18420584272454965,-12000.21498117813,1.0,1.0,0.8635727070620826,-12000.21498117813,12000.347470472787,0.0,0.1466771845207404,1.0,0.0,1.3987142492800775,1.3987142492800775
778,1,0.1836178870392787,-12000.210576837993,3.0,1.0,0.9713686476720493,-12000.210576837993,12000.25165624533,-0.002225995751359733,0.044942893722691224,2.0,0.0,1.3987142492800775,1.3987142492800775
779,1,0.1836178870392787,-12000.210576837993,1.0,1.0,0.022603076084890934,-12000.210576837993,12003.683547483579,0.0,3.7896692720150895,1.0,0.0,1.3987142492800775,1.3987142492800775
780,1,0.1836178870392787,-12000.210576837993,1.0,1.0,0.5541582698499781,-12000.210576837993,12000.717207140882,0.0,0.590304947385448,1.0,0.0,1.3987142492800775,1.3987142492800775
781,1,0.18145748986023894,-12000.423051000595,1.0,1.0,0.893121309213415,-12000.423051000595,12000.425182812829,0.11303286274778657,0.11303286274778657,1.0,0.0,1.3987142492800775,1.3987142492800775
782,1,0.18180569031029645,-12000.364274287716,1.0,1.0,1.0,-12000.364274287716,12000.475950807999,-0.031100917803996708,-0.031100917803996708,1.0,0.0,1.3987142492800775,1.3987142492800775
783,1,0.17751397084381695,-12001.762880260037,1.0,1.0,0.4797879475531566,-12001.762880260037,12001.862473973435,0.7344110486228601,0.7344110486228601,1.0,0.0,1.3987142492800775,1.3987142492800775
784,1,0.18227799232264666,-12000.299694451784,1.0,1.0,1.0,-12000.299694451784,12001.056785219052,-0.7695227437470749,-0.7695227437470749,1.0,0.0,1.3987142492800775,1.3987142492800775
785,1,0.19263364605549788,-12003.080325668116,3.0,1.0,0.48904010421147187,-12003.080325668116,12003.090819466672,1.4961991154450516,1.4961991154450516,1.0,0.0,1.3987142492800775,1.3987142492800775
786,1,0.1859795804534585,-12000.386750572628,3.0,1.0,0.9882362719784897,-12000.386750572628,12001.761987336418,-1.4715611413339502,-1.4715611413339502,2.0,0.0,1.3987142492800775,1.3987142492800775
787,1,0.18015114882566916,-12000.728752224893,3.0,1.0,0.41764469538071936,-12000.728752224893,12001.980303238244,0.22537861235105083,1.4995245765712752,2.0,0.0,1.3987142492800775,1.3987142492800775
788,1,0.18040534936904795,-12000.658665628082,1.0,1.0,1.0,-12000.658665628082,12000.931412740814,-0.03685315257280308,-0.03685315257280308,1.0,0.0,1.3987142492800775,1.3987142492800775
789,1,0.1814599875815489,-12000.422595525893,3.0,1.0,1.0,-12000.422595525893,12000.584829155652,-0.12400050060023204,-0.16905136658715492,2.0,0.0,1.3987142492800775,1.3987142492800775
790,1,0.1814599875815489,-12000.422595525893,1.0,1.0,0.3804344282963914,-12000.422595525893,12001.436508593573,0.0,0.96644144689526,1.0,0.0,1.3987142492800775,1.3987142492800775
791,1,0.18614661300666482,-12000.41506985984,3.0,1.0,1.0,-12000.41506985984,12000.4201604065,-0.0032341589176212437,-0.11119850887553184,2.0,0.0,1.3987142492800775,1.3987142492800775
792,1,0.18197925469689996,-12000.338519857682,3.0,1.0,0.8567247043673459,-12000.338519857682,12000.643354492286,-0.035045420760070556,0.26538140764751006,2.0,0.0,1.3987142492800775,1.3987142492800775
793,1,0.18165566274254039,-12000.38843430705,1.0,1.0,0.9739121482945775,-12000.38843430705,12000.458571990413,0.02643417623039568,0.02643417623039568,1.0,0.0,1.3987142492800775,1.3987142492800775
794,1,0.18165566274254039,-12000.38843430705,1.0,1.0,0.5110626063931772,-12000.38843430705,12001.107781624793,0.0,0.6712631788795989,1.0,0.0,1.3987142492800775,1.3987142492800775
795,1,0.18200992569281033,-12000.334213297536,1.0,1.0,1.0,-12000.334213297536,12000.427679245046,-0.028717019509713282,-0.028717019509713282,1.0,0.0,1.3987142492800775,1.3987142492800775
796,1,0.18623007928969232,-12000.429998112482,3.0,1.0,0.7193699426288483,-12000.429998112482,12000.885398624048,0.04077239101206942,0.5465383912051038,2.0,0.0,1.3987142492800775,1.3987142492800775
797,1,0.19265830672047274,-12003.096134360736,1.0,1.0,0.23275069063903805,-12003.096134360736,12003.276634867661,1.4577873955295217,1.4577873955295217,1.0,0.0,1.3987142492800775,1.3987142492800775
798,1,0.1760834842362926,-12002.562227607597,3.0,1.0,1.0,-12002.562227607597,12003.589080932856,-0.24100743144663284,-0.4482822298541578,2.0,0.0,1.3987142492800775,1.3987142492800775
799,1,0.17689091265393778,-12002.09015719074,3.0,1.0,1.0,-12002.09015719074,12002.857481519339,-0.24008425137981249,-0.5812696636421606,2.0,0.0,1.3987142492800775,1.3987142492800775
800,1,0.17772402654380257,-12001.659759900514,1.0,1.0,1.0,-12001.659759900514,12002.635320799991,-0.2231819321768853,-0.2231819321768853,1.0,0.0,1.3987142492800775,1.3987142492800775
801,1,0.18853662572977112,-12001.045404318413,3.0,1.0,0.6360422429339909,-12001.045404318413,12002.457481618825,-0.39831906286963203,0.9056951888433105,2.0,0.0,1.3987142492800775,1.3987142492800775
802,1,0.18548082004854846,-12000.314566911864,3.0,1.0,0.9882578437086996,-12000.314566911864,12000.723434384392,-0.3958727709850791,-0.3958727709850791,2.0,0.0,1.3987142492800775,1.3987142492800775
803,1,0.18116802173466756,-12000.479159428654,3.0,1.0,0.626497073967432,-12000.479159428654,12001.089443297493,0.10310971383296419,0.733301706812199,2.0,0.0,1.3987142492800775,1.3987142492800775
804,1,0.1866443869820885,-12000.511743731831,3.0,1.0,0.9940129018334919,-12000.511743731831,12000.525519813113,0.018124556434486294,-0.11910621086644824,2.0,0.0,1.3987142492800775,1.3987142492800775
805,1,0.1866443869820885,-12000.511743731831,1.0,1.0,0.36744285939714416,-12000.511743731831,12001.556738859741,0.0,1.0011874570518557,1.0,0.0,1.3987142492800775,1.3987142492800775
806,1,0.18691138194891754,-12000.571146955579,1.0,1.0,0.9683382791655855,-12000.571146955579,12000.73663702542,0.03217379080524552,0.03217379080524552,1.0,0.0,1.3987142492800775,1.3987142492800775
807,1,0.18684100264355621,-12000.554978147504,1.0,1.0,1.0,-12000.554978147504,12000.74958877873,-0.0087612019469816,-0.0087612019469816,1.0,0.0,1.3987142492800775,1.3987142492800775
808,1,0.18006664405908354,-12000.753192065358,3.0,1.0,0.7673223789811486,-12000.753192065358,12001.134859504678,0.11939915987932181,0.3908926198237168,2.0,0.0,1.3987142492800775,1.3987142492800775
809,1,0.17945324329208198,-12000.947721660217,1.0,1.0,0.9029898796227238,-12000.947721660217,12001.23961173201,0.10204393313324545,0.10204393313324545,1.0,0.0,1.3987142492800775,1.3987142492800775
810,1,0.18219065860964007,-12000.310325790339,3.0,1.0,0.9842284825807832,-12000.310325790339,12000.67503269119,-0.3362882925193844,-0.3362882925193844,2.0,0.0,1.3987142492800775,1.3987142492800775
811,1,0.17884708142794478,-12001.16968490905,3.0,1.0,0.7597389935824467,-12001.16968490905,12001.175070953408,0.45139865872988594,0.45139865872988594,2.0,0.0,1.3987142492800775,1.3987142492800775
812,1,0.18951768637671754,-12001.42432302308,3.0,1.0,0.9084412903556983,-12001.42432302308,12001.818971537363,0.11872086032963125,0.14731140389812936,2.0,0.0,1.3987142492800775,1.3987142492800775
813,1,0.18807652850091655,-12000.891614736058,1.0,1.0,1.0,-12000.891614736058,12001.52418392944,-0.291080679409788,-0.291080679409788,1.0,0.0,1.3987142492800775,1.3987142492800775
814,1,0.17856109305776657,-12001.284730472113,3.0,1.0,0.6207967999680537,-12001.284730472113,12001.98531383768,0.24455537823814666,0.7055241226626094,2.0,0.0,1.3987142492800775,1.3987142492800775
815,1,0.179675933552839,-12000.873611806774,3.0,1.0,0.9637266771404592,-12000.873611806774,12001.428733121618,-0.2150260024536692,-0.2150260024536692,2.0,0.0,1.3987142492800775,1.3987142492800775
816,1,0.1882342406042168,-12000.942602170539,3.0,1.0,0.9868117273316056,-12000.942602170539,12000.962426201544,0.04036878265833366,-0.31147579241223866,2.0,0.0,1.3987142492800775,1.3987142492800775
817,1,0.1791303005544101,-12001.062284183527,3.0,1.0,0.9795245177160187,-12001.062284183527,12001.151268142974,0.06339405293329037,-0.2675825011683628,2.0,0.0,1.3987142492800775,1.3987142492800775
818,1,0.18311460343800942,-12000.227818857244,1.0,1.0,1.0,-12000.227818857244,12000.63780443526,-0.44137782328471076,-0.44137782328471076,1.0,0.0,1.3987142492800775,1.3987142492800775
819,1,0.1842491614379746,-12000.216347262078,3.0,1.0,0.9619077237756809,-12000.216347262078,12000.276797040719,-0.006487337985163322,0.060758902072848286,2.0,0.0,1.3987142492800775,1.3987142492800775
820,1,0.1842491614379746,-12000.216347262078,1.0,1.0,0.6961016080839106,-12000.216347262078,12000.53667102352,0.0,0.36225964067671157,1.0,0.0,1.3987142492800775,1.3987142492800775
821,1,0.18496747387339355,-12000.25972803433,3.0,1.0,0.9853054006707701,-12000.25972803433,12000.260482914318,0.023278283451872994,0.023278283451872994,2.0,0.0,1.3987142492800775,1.3987142492800775
822,1,0.18743850384539887,-12000.703824879081,1.0,1.0,0.7868504665868146,-12000.703824879081,12000.74029953515,0.23971705295480206,0.23971705295480206,1.0,0.0,1.3987142492800775,1.3987142492800775
823,1,0.18355084623799842,-12000.211751780018,1.0,1.0,1.0,-12000.211751780018,12000.43961673136,-0.26421260907955,-0.26421260907955,1.0,0.0,1.3987142492800775,1.3987142492800775
824,1,0.1843891688339624,-12000.221737169702,3.0,1.0,0.9195823641048815,-12000.221737169702,12000.328036485153,0.004841337555262726,0.1286139669446129,2.0,0.0,1.3987142492800775,1.3987142492800775
825,1,0.181929429482753,-12000.345672404792,3.0,1.0,0.5142055983126488,-12000.345672404792,12001.330794049116,0.08044977822828514,1.186598629134096,2.0,0.0,1.3987142492800775,1.3987142492800775
826,1,0.17883118715666285,-12001.175904632402,1.0,1.0,0.6458579689059761,-12001.175904632402,12001.260799964088,0.43717566174746025,0.43717566174746025,1.0,0.0,1.3987142492800775,1.3987142492800775
827,1,0.18877589917822737,-12001.131435327392,3.0,1.0,1.0,-12001.131435327392,12001.170385289966,-0.01679581604003033,-0.4915082607385557,2.0,0.0,1.3987142492800775,1.3987142492800775
828,1,0.18549008772129524,-12000.315738657673,1.0,1.0,1.0,-12000.315738657673,12000.765549372674,-0.4420365580772341,-0.4420365580772341,1.0,0.0,1.3987142492800775,1.3987142492800775
829,1,0.18717070926253068,-12000.633870668122,1.0,1.0,0.8420627452759845,-12000.633870668122,12000.700064990551,0.1719007481860899,0.1719007481860899,1.0,0.0,1.3987142492800775,1.3987142492800775
830,1,0.18087679146057423,-12000.542272576913,3.0,1.0,0.9996149177649972,-12000.542272576913,12000.719781349568,-0.045617250756549765,-0.045617250756549765,2.0,0.0,1.3987142492800775,1.3987142492800775
831,1,0.18253385879423079,-12000.271959386955,1.0,1.0,1.0,-12000.271959386955,12000.437563485655,-0.1431412934907712,-0.1431412934907712,1.0,0.0,1.3987142492800775,1.3987142492800775
832,1,0.18253385879423079,-12000.271959386955,1.0,1.0,0.3370112223682788,-12000.271959386955,12001.30388403633,0.0,1.087639048388155,1.0,0.0,1.3987142492800775,1.3987142492800775
833,1,0.18545608562371138,-12000.31147114122,3.0,1.0,0.9071343302406184,-12000.31147114122,12000.442740252443,0.019054360442169127,0.15032243253335764,2.0,0.0,1.3987142492800775,1.3987142492800775
834,1,0.1883632825975911,-12000.985662825395,1.0,1.0,0.6941614255025065,-12000.985662825395,12001.056691123931,0.36505074393426185,0.36505074393426185,1.0,0.0,1.3987142492800775,1.3987142492800775
835,1,0.17999834474386986,-12000.773361695068,3.0,1.0,0.8047319187870593,-12000.773361695068,12001.428971141324,-0.09111937552370364,0.41079204561174265,2.0,0.0,1.3987142492800775,1.3987142492800775
836,1,0.17999834474386986,-12000.773361695068,1.0,1.0,0.29009830639429773,-12000.773361695068,12002.242784231978,0.0,1.2375354258783773,1.0,0.0,1.3987142492800775,1.3987142492800775
837,1,0.17697103119903937,-12002.046273609107,1.0,1.0,0.5147252039376805,-12002.046273609107,12002.364127575553,0.6641221053123445,0.6641221053123445,1.0,0.0,1.3987142492800775,1.3987142492800775
838,1,0.1811851551557928,-12000.47565479427,3.0,1.0,1.0,-12000.47565479427,12001.25163583764,-0.8174414399600209,-0.932906421363441,2.0,0.0,1.3987142492800775,1.3987142492800775
839,1,0.1811851551557928,-12000.47565479427,1.0,1.0,0.3352801682692049,-12000.47565479427,12001.638781809892,0.0,1.0927887734887918,1.0,0.0,1.3987142492800775,1.3987142492800775
840,1,0.1811851551557928,-12000.47565479427,1.0,1.0,0.38971991572447673,-12000.47565479427,12001.498023049746,0.0,0.9423269626713591,1.0,0.0,1.3987142492800775,1.3987142492800775
841,1,0.1812658496906372,-12000.459459643378,3.0,1.0,0.9792352141648647,-12000.459459643378,12000.600308822497,-0.008553240688343067,0.03609864974168886,2.0,0.0,1.3987142492800775,1.3987142492800775
842,1,0.1812658496906372,-12000.459459643378,1.0,1.0,0.7603785139825866,-12000.459459643378,12000.84897193079,0.0,0.27393892497093475,1.0,0.0,1.3987142492800775,1.3987142492800775
843,1,0.18325518674543248,-12000.221044486243,1.0,1.0,1.0,-12000.221044486243,12000.342093137762,-0.12662536976677075,-0.12662536976677075,1.0,0.0,1.3987142492800775,1.3987142492800775
844,1,0.18440275616556429,-12000.222339434138,3.0,1.0,0.9997669438368512,-12000.222339434138,12000.222862601238,0.0006994130217208294,-0.005445926350148511,2.0,0.0,1.3987142492800775,1.3987142492800775
845,1,0.18567828981422024,-12000.34092420209,3.0,1.0,0.960185704182674,-12000.34092420209,12000.341780761144,0.06375628244313702,0.06375628244313702,2.0,0.0,1.3987142492800775,1.3987142492800775
846,1,0.18567828981422024,-12000.34092420209,1.0,1.0,0.043696563617835284,-12000.34092420209,12003.078639510419,0.0,3.1304858157200215,1.0,0.0,1.3987142492800775,1.3987142492800775
847,1,0.18771733301256474,-12000.782239885211,3.0,1.0,0.8671279371934776,-12000.782239885211,12000.804312690621,0.2393496925215004,0.2393496925215004,2.0,0.0,1.3987142492800775,1.3987142492800775
848,1,0.18416192341428556,-12000.21374177894,1.0,1.0,1.0,-12000.21374177894,12000.483632232219,-0.3061666810481256,-0.3061666810481256,1.0,0.0,1.3987142492800775,1.3987142492800775
849,1,0.192233649316866,-12002.829774570348,1.0,1.0,0.24193344949849513,-12002.829774570348,12002.850661366592,1.4190925927177886,1.4190925927177886,1.0,0.0,1.3987142492800775,1.3987142492800775
850,1,0.18912159047407523,-12001.263013947044,3.0,1.0,1.0,-12001.263013947044,12002.21163607963,-0.8657623470844555,-0.9792605761613231,2.0,0.0,1.3987142492800775,1.3987142492800775
851,1,0.1904114994913925,-12001.829447359614,3.0,1.0,0.8580262988295083,-12001.829447359614,12002.120181216707,0.31192777686919726,0.31192777686919726,2.0,0.0,1.3987142492800775,1.3987142492800775
852,1,0.18843929383820096,-12001.011591915127,3.0,1.0,1.0,-12001.011591915127,12001.582085469465,-0.44960560267463734,-0.5433366408306028,2.0,0.0,1.3987142492800775,1.3987142492800775
853,1,0.18849176624426006,-12001.029735338905,3.0,1.0,0.8985648467063566,-12001.029735338905,12001.46541493567,0.009900692904921016,0.16361541625701648,2.0,0.0,1.3987142492800775,1.3987142492800775
854,1,0.18851974728394633,-12001.039491770445,3.0,1.0,0.998223819885644,-12001.039491770445,12001.291663849863,0.005342787648260128,-0.08351279715134297,2.0,0.0,1.3987142492800775,1.3987142492800775
855,1,0.17821458710867968,-12001.433031985443,3.0,1.0,0.6896669602621657,-12001.433031985443,12002.048551457801,0.2411735904879606,0.54416438798944,2.0,0.0,1.3987142492800775,1.3987142492800775
856,1,0.19006905074038563,-12001.667521136867,3.0,1.0,0.9619053833888769,-12001.667521136867,12001.874119465294,0.12135875197964197,-0.33547274355260015,2.0,0.0,1.3987142492800775,1.3987142492800775
857,1,0.17740367244309152,-12001.818481957089,3.0,1.0,0.9769537457905182,-12001.818481957089,12001.900366260681,0.07164505967557488,-0.6649071758311038,2.0,0.0,1.3987142492800775,1.3987142492800775
858,1,0.19125878753601588,-12002.265672471767,3.0,1.0,0.712220002221506,-12002.265672471767,12003.153418074797,0.18323825384868542,0.548199320828644,2.0,0.0,1.3987142492800775,1.3987142492800775
859,1,0.187808550217172,-12000.809125224645,1.0,1.0,1.0,-12000.809125224645,12001.843187661674,-0.7980442645148287,-0.7980442645148287,1.0,0.0,1.3987142492800775,1.3987142492800775
860,1,0.18882123341074095,-12001.148200649312,3.0,1.0,0.8062563388453574,-12001.148200649312,12001.48652259052,0.18489393667368859,0.3157186014796025,2.0,0.0,1.3987142492800775,1.3987142492800775
861,1,0.18279592695899882,-12000.248813706825,3.0,1.0,1.0,-12000.248813706825,12000.672943219653,-0.4821342210343573,-0.5053928069246467,1.0,0.0,1.3987142492800775,1.3987142492800775
862,1,0.18164402739274582,-12000.390381672138,1.0,1.0,0.9276214951465654,-12000.390381672138,12000.41438424271,0.07513150100749044,0.07513150100749044,1.0,0.0,1.3987142492800775,1.3987142492800775
863,1,0.1868049114524273,-12000.546828229844,3.0,1.0,0.5174458256126647,-12000.546828229844,12001.58592574827,0.054720409971196204,1.2715591836986277,2.0,0.0,1.3987142492800775,1.3987142492800775
864,1,0.18134491372303446,-12000.44408881252,3.0,1.0,0.8840824255536509,-12000.44408881252,12000.765204492662,-0.047474498162046075,0.220799911479844,2.0,0.0,1.3987142492800775,1.3987142492800775
865,1,0.18134491372303446,-12000.44408881252,1.0,1.0,0.27817256963658127,-12000.44408881252,12001.76323323084,0.0,1.2795136037912016,1.0,0.0,1.3987142492800775,1.3987142492800775
866,1,0.18168451453874213,-12000.383651243435,1.0,1.0,1.0,-12000.383651243435,12000.506423791836,-0.03196244052014663,-0.03196244052014663,1.0,0.0,1.3987142492800775,1.3987142492800775
867,1,0.18651815190167437,-12000.4854905931,3.0,1.0,0.7716951840471385,-12000.4854905931,12000.851560788726,0.044981272161749075,0.41913434265734395,2.0,0.0,1.3987142492800775,1.3987142492800775
868,1,0.1812264391581595,-12000.467305159322,3.0,1.0,1.0,-12000.467305159322,12000.477397586908,-0.010756573052276508,-0.14084213174101023,2.0,0.0,1.3987142492800775,1.3987142492800775
869,1,0.18231602822584697,-12000.29524970247,3.0,1.0,0.9924277977218634,-12000.29524970247,12000.42580536886,-0.09111559305347328,-0.09111559305347328,2.0,0.0,1.3987142492800775,1.3987142492800775
870,1,0.18231602822584697,-12000.29524970247,1.0,1.0,0.7161083496553582,-12000.29524970247,12000.649108238104,0.0,0.33392379713586706,1.0,0.0,1.3987142492800775,1.3987142492800775
871,1,0.18478863251211664,-12000.245280199837,3.0,1.0,0.8775055665022219,-12000.245280199837,12000.464896601969,-0.02950417125430249,0.21053927663888317,2.0,0.0,1.3987142492800775,1.3987142492800775
872,1,0.18300573992745792,-12000.234110082765,3.0,1.0,0.990169531800194,-12000.234110082765,12000.263864080509,-0.005750069247369538,0.017768111605619197,2.0,0.0,1.3987142492800775,1.3987142492800775
873,1,0.17962968637561738,-12000.88867492195,1.0,1.0,0.7072445476059198,-12000.88867492195,12000.908660687388,0.34637877811837825,0.34637877811837825,1.0,0.0,1.3987142492800775,1.3987142492800775
874,1,0.18757963021751728,-12000.742803653251,3.0,1.0,1.0,-12000.742803653251,12000.970433837609,-0.08233344964537537,-0.14806255604344187,2.0,0.0,1.3987142492800775,1.3987142492800775
875,1,0.18436716877871206,-12000.220791701826,1.0,1.0,1.0,-12000.220791701826,12000.474230517579,-0.2812810944742523,-0.2812810944742523,1.0,0.0,1.3987142492800775,1.3987142492800775
876,1,0.1809983564681301,-12000.515113842217,3.0,1.0,0.9013887957266248,-12000.515113842217,12000.517650740883,0.157009231765187,0.1631423958679079,1.0,0.0,1.3987142492800775,1.3987142492800775
877,1,0.17888113088456292,-12001.156429610537,1.0,1.0,0.7140384206396425,-12001.156429610537,12001.330408938016,0.33681850767061405,0.33681850767061405,1.0,0.0,1.3987142492800775,1.3987142492800775
878,1,0.1811443768711451,-12000.484033965731,3.0,1.0,1.0,-12000.484033965731,12000.853491666776,-0.3513575793222117,-0.43152720820762624,2.0,0.0,1.3987142492800775,1.3987142492800775
879,1,0.18297327216987425,-12000.236163233687,1.0,1.0,1.0,-12000.236163233687,12000.37075325298,-0.13149734001854085,-0.13149734001854085,1.0,0.0,1.3987142492800775,1.3987142492800775
880,1,0.18520320863540637,-12000.282452693635,3.0,1.0,0.7522197260597362,-12000.282452693635,12000.663120094203,0.020074590718650143,0.46672490568198555,2.0,0.0,1.3987142492800775,1.3987142492800775
881,1,0.18520320863540637,-12000.282452693635,1.0,1.0,0.6457688168812721,-12000.282452693635,12000.708957596593,0.0,0.43731370785462786,1.0,0.0,1.3987142492800775,1.3987142492800775
882,1,0.18630442878617423,-12000.443731338573,1.0,1.0,0.9167367145136156,-12000.443731338573,12000.487745288367,0.08693496407613566,0.08693496407613566,1.0,0.0,1.3987142492800775,1.3987142492800775
883,1,0.18743290067314514,-12000.702307371856,3.0,1.0,0.875857332940054,-12000.702307371856,12000.837618559086,0.1400881873760227,0.19482933879589837,2.0,0.0,1.3987142492800775,1.3987142492800775
884,1,0.1807204499091778,-12000.578918742487,3.0,1.0,0.9460614966392096,-12000.578918742487,12000.87948032911,-0.05852201242669253,0.11747404610650847,2.0,0.0,1.3987142492800775,1.3987142492800775
885,1,0.17751103029791554,-12001.764349593883,1.0,1.0,0.5377207933435942,-12001.764349593883,12001.97842296808,0.6204158250129694,0.6204158250129694,1.0,0.0,1.3987142492800775,1.3987142492800775
886,1,0.17903107416176295,-12001.09917402778,1.0,1.0,1.0,-12001.09917402778,12001.898621005448,-0.3465393226888409,-0.3465393226888409,1.0,0.0,1.3987142492800775,1.3987142492800775
887,1,0.17565617567771244,-12002.834126298885,1.0,1.0,0.40643405086838125,-12002.834126298885,12003.326994057697,0.9003335996421811,0.9003335996421811,1.0,0.0,1.3987142492800775,1.3987142492800775
888,1,0.17778114780546128,-12001.632345071135,1.0,1.0,1.0,-12001.632345071135,12002.976723417109,-0.6215556548195309,-0.6215556548195309,1.0,0.0,1.3987142492800775,1.3987142492800775
889,1,0.19032446447475335,-12001.787505456485,3.0,1.0,0.9701476607619982,-12001.787505456485,12001.829389061157,0.09382400419599435,-0.6617233715624025,2.0,0.0,1.3987142492800775,1.3987142492800775
890,1,0.18538287548877835,-12000.302576754279,3.0,1.0,1.0,-12000.302576754279,12000.981708163748,-0.8079468700270809,-0.8327516110402939,2.0,0.0,1.3987142492800775,1.3987142492800775
891,1,0.18642405386322008,-12000.466687902564,1.0,1.0,0.9152808906965336,-12000.466687902564,12000.521864195081,0.08852427644887939,0.08852427644887939,1.0,0.0,1.3987142492800775,1.3987142492800775
892,1,0.18642405386322008,-12000.466687902564,1.0,1.0,0.26348583720203345,-12000.466687902564,12001.771077510075,0.0,1.3337556612041226,1.0,0.0,1.3987142492800775,1.3987142492800775
893,1,0.1812160555756732,-12000.469392589805,3.0,1.0,0.999900789549267,-12000.469392589805,12000.469393930824,0.000297675653200713,-0.13772538718330907,2.0,0.0,1.3987142492800775,1.3987142492800775
894,1,0.1784910760749879,-12001.313908852448,1.0,1.0,0.6418055029676308,-12001.313908852448,12001.46595376069,0.44346997607135563,0.44346997607135563,1.0,0.0,1.3987142492800775,1.3987142492800775
